discountPriceID,discount_price,discount_date
23512,468.51,2009-04-14
23513,468.51,2010-03-03
23514,68.33,2008-05-21
23515,237.11,2005-06-26
23516,237.11,2011-02-13
23517,237.11,2012-04-21
23518,32.47,2002-08-25
23519,36.12,2010-11-09
23520,13.12,2009-07-25
23521,154.1,2008-09-19
23522,196.8,2000-12-03
23523,196.8,2001-10-24
23524,195.17,2010-01-06
23525,227.4,2001-03-13
23526,208.91,2006-04-19
23527,227.4,2011-11-10
23528,227.4,2012-06-19
23529,360.92,2011-11-02
23530,254.97,2008-12-02
23531,49.64,2004-03-21
23532,31.76,2005-04-13
23533,36.55,2006-09-09
23534,59.7,2007-09-26
23535,484.26,2000-11-10
23536,484.58,2002-03-03
23537,163.75,2000-09-08
23538,285.53,2002-09-20
23539,176.72,2007-02-27
23540,175.33,2011-07-09
23541,85.02,2011-05-02
23542,150.25,2011-06-17
23543,239.45,2010-07-02
23544,260.15,2010-11-08
23545,266.04,2012-03-18
23546,19.15,2012-05-22
23547,281.81,2005-05-10
23548,281.81,2010-02-01
23549,148.73,2010-12-06
23550,336.51,2003-03-02
23551,272.21,2009-05-20
23552,259.04,2010-01-19
23553,27.73,2007-07-09
23554,18.81,2009-09-28
23555,47.8,2000-02-16
23556,47.8,2006-09-13
23557,47.8,2011-08-27
23558,193.05,2010-05-11
23559,222.21,2010-07-24
23560,245.99,2005-08-15
23561,206.74,2007-10-25
23562,297.33,2009-12-15
23563,442.02,2004-10-24
23564,423.11,2009-08-20
23565,35,2010-05-03
23566,359.46,2003-01-11
23567,359.46,2004-08-27
23568,352.05,2005-07-11
23569,359.46,2012-03-26
23570,24.7,2009-07-10
23571,24.7,2009-09-04
23572,24.7,2010-09-15
23573,22.3,2001-05-18
23574,18.07,2003-06-29
23575,223.11,2007-10-02
23576,222.62,2010-07-05
23577,204.63,2011-05-29
23578,65.32,2005-08-10
23579,90.18,2010-09-20
23580,318.1,2002-04-04
23581,269.99,2004-07-15
23582,281.13,2005-09-10
23583,356.68,2007-05-15
23584,5.21,2008-07-29
23585,5.23,2008-10-14
23586,251.71,2009-04-22
23587,219.55,2010-07-30
23588,396.15,2002-10-31
23589,406.21,2010-05-01
23590,6.9,2001-06-21
23591,7.53,2004-01-03
23592,6.07,2004-07-21
23593,5.81,2009-05-17
23594,11.82,2010-11-27
23595,160.97,2000-06-08
23596,173.74,2000-10-25
23597,101.78,2007-03-14
23598,107.94,2007-06-03
23599,76.9,2000-08-23
23600,78.31,2007-08-17
23601,167,2010-04-14
23602,156.6,2010-04-26
23603,267.79,2001-05-06
23604,280.75,2003-01-22
23605,280.5,2009-02-04
23606,266.68,2009-11-12
23607,247.81,2000-03-28
23608,252.45,2007-03-13
23609,17.94,2003-12-11
23610,9.08,2008-07-05
23611,253.54,2010-09-02
23612,239.31,2011-07-19
23613,222.49,2002-03-16
23614,292.11,2006-12-27
23615,267.27,2010-10-13
23616,323.95,2006-07-28
23617,234.46,2008-08-19
23618,153.27,2004-11-15
23619,62.58,2007-11-27
23620,144.94,2010-08-26
23621,471.57,2008-06-26
23622,481.33,2008-09-28
23623,78.77,2001-04-15
23624,73.63,2002-01-22
23625,80.47,2003-08-16
23626,123.8,2006-02-08
23627,177.66,2001-02-11
23628,206.18,2004-02-25
23629,322.4,2005-02-17
23630,217.74,2005-09-29
23631,246.03,2008-03-06
23632,251.36,2008-04-17
23633,193.11,2009-05-18
23634,185.97,2011-03-04
23635,212.46,2008-10-01
23636,182.73,2009-05-07
23637,196.42,2010-03-15
23638,69.32,2000-02-06
23639,96.57,2000-07-31
23640,74.96,2003-08-25
23641,107.3,2006-08-18
23642,67.24,2011-02-17
23643,228.58,2001-04-09
23644,251.08,2004-01-20
23645,270.28,2009-09-07
23646,83.36,2002-02-10
23647,92.02,2004-05-02
23648,38.17,2006-01-08
23649,80.43,2008-12-22
23650,95.53,2001-12-12
23651,90.54,2003-05-10
23652,91.23,2004-01-21
23653,109.64,2004-12-07
23654,110.51,2010-01-27
23655,148.73,2011-02-10
23656,2.76,2002-09-22
23657,2.76,2007-01-31
23658,2.76,2007-08-14
23659,2.76,2010-12-22
23660,90.29,2000-07-30
23661,93.94,2005-09-07
23662,104.51,2007-08-29
23663,85.15,2002-04-04
23664,95.19,2007-09-17
23665,80.93,2010-12-21
23666,226.3,2003-03-27
23667,270.03,2004-02-07
23668,259.04,2007-07-06
23669,239.86,2001-08-03
23670,318.77,2004-01-10
23671,305.42,2004-07-16
23672,327.42,2006-04-24
23673,288.45,2008-10-29
23674,316.38,2010-07-16
23675,265.9,2001-05-18
23676,155.72,2008-10-31
23677,138.49,2010-10-03
23678,133.33,2011-12-19
23679,151.53,2005-05-17
23680,124.93,2001-02-16
23681,124.93,2001-12-05
23682,124.93,2008-12-07
23683,306.44,2004-08-02
23684,309.55,2006-03-24
23685,136.57,2004-05-04
23686,204.49,2006-11-23
23687,138.1,2007-08-11
23688,116.9,2008-01-21
23689,487.11,2001-05-02
23690,308,2001-12-11
23691,373.37,2003-09-01
23692,323.37,2009-05-25
23693,232.48,2001-12-28
23694,235.91,2002-12-06
23695,285.76,2004-02-06
23696,235.9,2004-09-17
23697,222.1,2008-02-06
23698,206.46,2009-04-09
23699,265.87,2009-10-27
23700,192.09,2006-06-18
23701,193.3,2009-05-27
23702,220.7,2011-08-28
23703,104.17,2009-03-21
23704,207.09,2011-02-02
23705,71.89,2002-01-20
23706,88.14,2003-08-18
23707,82.73,2007-03-28
23708,85.57,2009-01-18
23709,165.65,2001-01-20
23710,152.24,2005-09-30
23711,150.23,2006-04-17
23712,180.41,2006-07-03
23713,182.23,2008-03-16
23714,178.34,2011-12-24
23715,121.29,2011-04-13
23716,61.3,2001-05-07
23717,84.23,2010-05-22
23718,78.58,2012-04-18
23719,11.15,2002-11-22
23720,10.49,2010-02-13
23721,48.13,2002-05-13
23722,75.82,2000-05-03
23723,59.03,2002-12-27
23724,51.65,2003-06-11
23725,65.12,2006-08-23
23726,63.79,2009-04-07
23727,265.66,2010-11-19
23728,10.48,2000-08-30
23729,12.76,2008-06-06
23730,8.78,2012-05-02
23731,419.11,2004-07-08
23732,419.11,2004-07-10
23733,419.11,2006-10-10
23734,419.11,2007-08-07
23735,85.6,2006-06-21
23736,84.77,2008-04-01
23737,99.15,2011-08-19
23738,174.68,2000-11-26
23739,63.27,2005-08-16
23740,135.02,2008-08-14
23741,171.48,2009-01-03
23742,138.53,2010-01-19
23743,24.55,2002-11-19
23744,30.47,2009-01-30
23745,189.46,2003-04-10
23746,203.67,2009-12-04
23747,193.92,2003-04-25
23748,204.07,2007-07-13
23749,167.69,2012-04-08
23750,260.91,2008-10-20
23751,200.59,2001-07-19
23752,207.13,2002-01-12
23753,243.97,2008-01-08
23754,207.64,2009-08-16
23755,22.06,2009-11-11
23756,29.61,2010-08-01
23757,61.68,2012-05-20
23758,160.18,2008-04-21
23759,5.24,2001-03-20
23760,5.24,2006-11-03
23761,98.43,2008-02-06
23762,69.96,2009-04-20
23763,125.82,2010-03-19
23764,79.14,2010-10-30
23765,89.52,2011-08-04
23766,75.83,2012-02-11
23767,214.74,2002-06-07
23768,143.59,2005-12-02
23769,146.27,2007-08-06
23770,159.76,2010-06-26
23771,219.18,2011-02-13
23772,43.98,2009-02-19
23773,158.22,2004-03-27
23774,87.98,2005-05-17
23775,200.27,2008-11-17
23776,30.53,2000-03-02
23777,36.42,2001-01-16
23778,19.4,2007-01-20
23779,20.43,2011-12-22
23780,100.28,2003-05-02
23781,100.28,2003-05-06
23782,99.67,2008-12-27
23783,100.28,2009-04-16
23784,100.28,2011-12-27
23785,128.85,2002-04-20
23786,139.33,2002-10-20
23787,183.85,2004-06-29
23788,183.64,2006-10-29
23789,176.61,2011-12-21
23790,157.02,2004-04-21
23791,168.5,2005-08-20
23792,168.5,2006-07-24
23793,70.69,2009-07-30
23794,157.11,2004-05-11
23795,163.02,2006-10-29
23796,149.75,2012-01-07
23797,238.51,2000-12-13
23798,154.11,2002-05-16
23799,163.52,2002-06-10
23800,211.44,2005-03-27
23801,1.48,2003-04-28
23802,1.7,2011-03-01
23803,1.86,2011-04-18
23804,2.01,2011-06-16
23805,462.51,2005-08-22
23806,462.51,2006-01-17
23807,462.51,2010-06-01
23808,172.48,2004-09-20
23809,196.01,2005-06-21
23810,146.57,2007-11-12
23811,177.36,2008-03-22
23812,131.08,2008-05-20
23813,81.29,2009-07-09
23814,389.09,2004-01-19
23815,343.88,2006-07-12
23816,281.68,2007-04-01
23817,375.42,2009-02-21
23818,82.79,2003-10-11
23819,94.94,2005-09-02
23820,81.16,2011-05-15
23821,109.44,2000-10-02
23822,109.44,2004-08-21
23823,109.44,2007-07-08
23824,109.44,2010-01-05
23825,26.55,2001-04-09
23826,31.47,2002-03-26
23827,22.64,2003-02-24
23828,29.67,2008-05-08
23829,481.98,2006-04-19
23830,493.2,2010-02-21
23831,43.93,2000-01-17
23832,72.29,2002-02-09
23833,92.42,2004-12-12
23834,108,2011-01-15
23835,5.43,2000-10-01
23836,2.62,2001-02-24
23837,4.6,2003-10-22
23838,4.65,2009-07-07
23839,3.5,2010-07-24
23840,50.01,2002-10-23
23841,50.01,2006-12-02
23842,69.64,2003-03-12
23843,61.94,2006-10-04
23844,62.61,2012-06-24
23845,69.71,2004-04-29
23846,69.5,2009-10-15
23847,125.56,2008-03-17
23848,132.38,2010-05-05
23849,453.62,2005-06-29
23850,435.64,2007-08-29
23851,453.62,2009-03-09
23852,227.19,2000-01-08
23853,227.19,2007-08-22
23854,156.58,2009-05-31
23855,147.11,2012-04-02
23856,245.64,2001-01-04
23857,245.64,2006-12-30
23858,180.29,2007-05-19
23859,87.73,2000-05-20
23860,80.81,2008-12-22
23861,78.45,2010-03-16
23862,87.44,2011-06-26
23863,93.14,2001-10-12
23864,93.14,2002-08-24
23865,93.14,2007-11-14
23866,168.68,2006-08-30
23867,30.82,2011-04-21
23868,30.82,2011-10-16
23869,408.48,2003-09-14
23870,407.69,2007-09-18
23871,343.5,2003-01-12
23872,295.3,2006-02-20
23873,336.05,2006-04-23
23874,256.21,2011-01-05
23875,81.08,2003-10-04
23876,98.35,2009-07-12
23877,282.24,2005-10-11
23878,268.14,2009-01-04
23879,283.17,2012-03-18
23880,491.75,2003-10-18
23881,483.4,2009-05-01
23882,367.46,2005-03-27
23883,290.62,2009-12-24
23884,269.17,2010-03-30
23885,392.38,2010-11-09
23886,256.94,2011-05-24
23887,70.74,2006-07-03
23888,54.23,2009-05-22
23889,62.9,2009-12-11
23890,71.49,2012-04-27
23891,171.15,2003-10-17
23892,182.47,2009-09-22
23893,146.02,2012-01-15
23894,87.29,2010-03-10
23895,135.06,2010-04-08
23896,147.51,2005-01-10
23897,183.19,2007-07-26
23898,196.92,2009-11-21
23899,158.52,2010-02-15
23900,216.42,2010-11-25
23901,184.49,2010-12-19
23902,5.87,2006-01-19
23903,35.45,2000-06-18
23904,33.66,2010-04-04
23905,167.99,2001-06-27
23906,229.21,2011-08-23
23907,79.35,2011-11-17
23908,79.35,2012-04-18
23909,76.56,2001-07-08
23910,66.91,2003-11-12
23911,244.09,2003-01-08
23912,274.36,2009-09-16
23913,142.84,2005-10-12
23914,214.82,2008-06-03
23915,153.93,2012-01-11
23916,433.67,2000-07-06
23917,432.18,2012-02-20
23918,128.39,2003-09-16
23919,124.08,2008-02-17
23920,128.51,2009-05-03
23921,122.8,2010-09-14
23922,3.51,2005-11-12
23923,2.43,2008-03-09
23924,2.05,2012-01-01
23925,228.75,2011-10-05
23926,243.04,2002-04-23
23927,240.53,2002-08-11
23928,226.59,2003-02-10
23929,164.42,2005-12-16
23930,202.78,2010-01-11
23931,171.26,2011-03-27
23932,72.38,2008-10-07
23933,53.84,2010-09-21
23934,166.83,2000-07-14
23935,229.99,2007-06-12
23936,251.01,2008-03-14
23937,166.56,2009-04-12
23938,219.8,2010-04-24
23939,200.82,2010-08-05
23940,155.45,2003-02-03
23941,155.45,2006-09-12
23942,155.38,2008-01-09
23943,155.45,2009-05-19
23944,94.46,2010-11-01
23945,55.4,2011-12-02
23946,64.81,2012-04-30
23947,113.46,2006-04-14
23948,119.55,2007-10-02
23949,81.86,2007-10-19
23950,113.62,2010-07-22
23951,99.27,2011-06-22
23952,392.54,2000-03-29
23953,299.49,2009-08-01
23954,373.7,2009-11-09
23955,137.14,2005-08-03
23956,246.73,2008-05-26
23957,196.12,2008-05-27
23958,180.12,2000-03-02
23959,192.52,2002-08-13
23960,75.67,2011-12-01
23961,23.29,2000-11-08
23962,23.6,2001-03-24
23963,20.65,2007-04-22
23964,23.04,2008-11-13
23965,25.81,2009-05-12
23966,23.4,2009-10-27
23967,21.15,2010-05-31
23968,161,2010-03-29
23969,99.28,2008-12-22
23970,90.88,2012-04-05
23971,281.36,2002-11-30
23972,280.98,2003-02-10
23973,307.32,2006-03-04
23974,294.48,2010-09-26
23975,148,2000-04-26
23976,198.81,2012-01-27
23977,207.87,2001-05-11
23978,215.47,2005-01-27
23979,215.47,2010-11-27
23980,135.16,2001-09-26
23981,176.4,2001-10-18
23982,290.27,2001-06-04
23983,349.12,2008-08-15
23984,331.99,2010-11-30
23985,112.69,2011-01-24
23986,112.69,2012-05-07
23987,35.95,2000-01-19
23988,22.83,2005-04-12
23989,27.62,2006-01-23
23990,32.96,2011-11-26
23991,206.52,2000-02-08
23992,225.78,2001-06-30
23993,246.55,2003-03-23
23994,154.32,2003-08-25
23995,184.08,2006-02-14
23996,150.57,2001-12-20
23997,109.13,2008-04-08
23998,180.45,2008-11-24
23999,189.52,2012-04-22
24000,210.81,2010-08-06
24001,59.23,2000-07-22
24002,80.1,2006-10-19
24003,55.3,2008-10-15
24004,27.65,2004-03-13
24005,34.85,2004-07-17
24006,29.53,2007-01-07
24007,36.13,2010-10-14
24008,11.2,2005-09-30
24009,472.23,2005-03-06
24010,450.82,2006-12-19
24011,428.79,2007-10-29
24012,375.26,2004-02-27
24013,108.11,2007-01-16
24014,150.69,2008-01-16
24015,170.83,2008-07-10
24016,122.54,2009-03-04
24017,271.65,2005-04-18
24018,335.16,2011-12-09
24019,135.51,2002-05-10
24020,140.67,2005-05-29
24021,163.73,2009-02-10
24022,149.81,2010-08-22
24023,280.76,2003-06-19
24024,208.71,2009-04-26
24025,207.47,2012-03-18
24026,258.21,2010-11-28
24027,250.76,2012-01-29
24028,140.71,2010-11-24
24029,67.46,2000-11-21
24030,36.75,2010-04-27
24031,174.79,2003-02-28
24032,158.54,2005-02-26
24033,140.29,2005-11-05
24034,192.65,2007-07-12
24035,129.85,2010-11-17
24036,92.67,2002-03-11
24037,103.77,2009-12-19
24038,152.02,2010-03-08
24039,75.54,2004-07-09
24040,79.5,2008-07-24
24041,80.73,2010-03-30
24042,66.7,2004-05-08
24043,80.57,2004-09-23
24044,62.3,2006-12-12
24045,38.64,2007-01-10
24046,147.68,2000-04-12
24047,88.6,2008-05-16
24048,109.33,2002-04-17
24049,117.64,2005-02-28
24050,121.17,2007-01-03
24051,243.2,2004-11-11
24052,322.61,2009-06-02
24053,203.01,2007-06-27
24054,178.86,2007-10-09
24055,205.32,2004-08-15
24056,207.26,2004-12-31
24057,185.01,2005-05-30
24058,204.76,2006-07-27
24059,228.57,2001-04-05
24060,198.91,2005-10-23
24061,126.32,2000-08-21
24062,167.37,2006-11-28
24063,123.87,2007-02-12
24064,208.74,2008-04-09
24065,195.36,2004-12-09
24066,264.6,2007-05-18
24067,95.68,2005-09-14
24068,86.09,2009-07-23
24069,227.77,2003-09-27
24070,102.51,2010-05-09
24071,34.12,2008-03-29
24072,33.66,2008-10-13
24073,43.12,2010-06-23
24074,50.82,2010-09-24
24075,50.82,2011-06-05
24076,281.28,2009-05-09
24077,55.59,2000-09-19
24078,64.53,2000-12-04
24079,51.35,2007-06-20
24080,87.56,2008-12-27
24081,70.29,2011-06-18
24082,236.18,2009-10-08
24083,290.6,2010-05-31
24084,27.67,2000-08-09
24085,37.05,2002-09-01
24086,10.89,2000-02-19
24087,20.43,2007-06-13
24088,339.9,2003-04-24
24089,296.88,2004-05-05
24090,315.36,2009-02-17
24091,303.44,2010-09-23
24092,305.09,2011-11-02
24093,57.69,2010-07-17
24094,169.62,2007-12-01
24095,180.16,2008-04-13
24096,109.65,2005-06-22
24097,135.02,2010-04-22
24098,109.41,2010-06-03
24099,272.97,2009-01-26
24100,169.35,2010-09-11
24101,191.77,2011-03-23
24102,25.42,2000-01-05
24103,26.81,2000-12-16
24104,23.93,2010-12-26
24105,135.43,2003-11-03
24106,63.5,2011-07-19
24107,106.07,2012-02-29
24108,194.77,2002-01-05
24109,190.69,2004-01-07
24110,189.36,2004-08-22
24111,194.92,2007-06-02
24112,226.72,2009-11-21
24113,207.18,2001-06-04
24114,168.93,2001-10-30
24115,137.61,2007-01-29
24116,95.73,2010-08-03
24117,175.17,2001-06-21
24118,189.92,2006-03-27
24119,214.91,2008-01-21
24120,239.32,2009-10-18
24121,428.81,2000-10-13
24122,428.81,2007-02-15
24123,428.81,2010-01-22
24124,33.2,2000-05-18
24125,28.29,2000-12-06
24126,39.16,2004-03-18
24127,31.41,2005-04-04
24128,36.89,2010-02-27
24129,29.9,2011-03-22
24130,104.49,2001-09-09
24131,383.67,2008-09-16
24132,325,2010-03-12
24133,96.11,2001-09-24
24134,72.66,2007-09-17
24135,41.65,2011-04-25
24136,290.61,2007-01-29
24137,290.61,2008-11-22
24138,95.32,2003-12-02
24139,101.75,2007-12-17
24140,253.8,2000-09-29
24141,207.24,2004-12-23
24142,231.73,2008-11-11
24143,117.2,2003-03-12
24144,129.99,2010-10-17
24145,136.93,2012-05-31
24146,186.4,2001-07-14
24147,148.43,2011-09-26
24148,58.11,2001-04-12
24149,64.32,2011-04-27
24150,196.59,2006-01-08
24151,214.97,2009-04-28
24152,150.43,2009-11-05
24153,184.03,2011-07-08
24154,64.65,2001-09-10
24155,63.5,2007-09-15
24156,66.07,2011-07-23
24157,242.25,2000-06-08
24158,276.62,2001-01-13
24159,262.29,2001-02-10
24160,177.26,2000-05-04
24161,130.56,2000-10-13
24162,137.51,2005-09-22
24163,106.35,2006-11-09
24164,374.15,2010-11-06
24165,167.95,2000-01-21
24166,167.95,2001-08-11
24167,167.95,2007-06-30
24168,167.95,2009-03-15
24169,119.09,2006-04-16
24170,113.04,2008-11-20
24171,113.43,2010-07-10
24172,21.4,2005-05-20
24173,26.88,2011-10-31
24174,104.95,2002-04-04
24175,117.14,2006-12-16
24176,53.49,2007-10-10
24177,323.3,2012-03-26
24178,239.01,2009-09-29
24179,237.57,2011-07-02
24180,255.9,2011-10-17
24181,258.17,2011-09-15
24182,59.97,2006-12-31
24183,232.06,2010-01-06
24184,53.5,2006-10-16
24185,57.41,2007-06-15
24186,39.13,2010-10-20
24187,275.93,2006-02-12
24188,255.84,2007-11-11
24189,39.63,2001-10-02
24190,39.96,2009-04-22
24191,261.59,2010-12-31
24192,174.65,2011-07-04
24193,79.98,2000-11-20
24194,52.01,2004-08-06
24195,83.2,2010-03-23
24196,93.62,2011-07-30
24197,6.7,2004-07-11
24198,9.07,2007-08-13
24199,310.34,2007-09-24
24200,310.34,2011-02-23
24201,430.58,2010-07-08
24202,358.92,2012-01-16
24203,62.82,2006-10-15
24204,60.45,2009-09-02
24205,320.83,2006-12-07
24206,300.52,2008-04-04
24207,407.62,2003-01-17
24208,407.62,2005-02-18
24209,407.62,2011-10-17
24210,172.52,2011-09-29
24211,295.64,2005-03-06
24212,273.19,2005-09-06
24213,247.7,2008-10-14
24214,295.64,2010-08-23
24215,157.43,2000-03-28
24216,140.37,2007-12-02
24217,108.92,2007-01-01
24218,325.06,2004-07-18
24219,264.04,2009-09-03
24220,283.71,2010-04-25
24221,280.57,2011-08-11
24222,17.54,2000-01-16
24223,14.56,2002-03-12
24224,18.34,2006-02-09
24225,18.8,2011-11-21
24226,439.91,2005-11-14
24227,439.91,2011-08-27
24228,182.02,2006-04-29
24229,27.24,2010-01-22
24230,23.42,2010-03-18
24231,123.36,2001-12-24
24232,95.56,2002-12-16
24233,110.08,2004-01-26
24234,124.91,2008-06-11
24235,24.79,2003-01-14
24236,29.22,2005-07-17
24237,22.99,2009-11-24
24238,22.23,2010-12-04
24239,147.57,2002-05-12
24240,171.29,2005-08-24
24241,44.59,2007-02-06
24242,34.66,2007-06-07
24243,301.86,2003-04-05
24244,300.76,2007-04-05
24245,341.18,2008-07-17
24246,398.92,2008-12-31
24247,279.23,2000-10-28
24248,303.31,2010-04-15
24249,71.22,2004-02-21
24250,69.92,2005-05-31
24251,71.22,2012-05-07
24252,70.8,2001-05-06
24253,74.53,2003-01-12
24254,95.59,2010-12-17
24255,112.07,2000-05-15
24256,132.76,2004-04-29
24257,115.26,2008-04-16
24258,176.34,2010-02-02
24259,78.53,2002-04-10
24260,52.33,2007-04-27
24261,52.69,2007-07-08
24262,54.73,2011-12-06
24263,63.84,2012-05-11
24264,130.64,2000-05-18
24265,138.54,2004-05-29
24266,105.76,2005-02-23
24267,109.84,2010-01-13
24268,111.54,2002-01-04
24269,111.54,2010-01-03
24270,15.13,2008-11-16
24271,21.11,2010-10-20
24272,52.61,2009-01-17
24273,124.9,2002-06-05
24274,124.9,2011-08-23
24275,90.21,2002-02-17
24276,131.25,2008-02-16
24277,101.11,2010-12-13
24278,345.19,2000-08-08
24279,254.06,2001-10-21
24280,278.84,2009-04-14
24281,262.6,2010-06-01
24282,219.71,2001-04-07
24283,303.43,2004-01-01
24284,120.95,2003-01-05
24285,97.35,2007-06-15
24286,99.61,2009-03-08
24287,126.4,2010-06-24
24288,253.45,2006-06-06
24289,261.57,2006-09-17
24290,315.21,2010-06-22
24291,239.8,2000-09-07
24292,240.58,2011-03-17
24293,36.87,2006-12-30
24294,49.11,2009-04-29
24295,37.57,2011-03-29
24296,332.4,2009-11-01
24297,296.81,2000-02-02
24298,149.66,2006-05-10
24299,163.63,2011-07-19
24300,129.1,2011-10-11
24301,367.31,2000-04-01
24302,354.68,2000-08-23
24303,366.1,2001-01-21
24304,367.31,2002-04-18
24305,367.31,2012-04-03
24306,219.07,2001-08-19
24307,316.72,2009-07-16
24308,231.28,2001-12-08
24309,257.25,2011-06-09
24310,233.13,2012-03-08
24311,320.66,2002-01-26
24312,329.23,2009-01-03
24313,299.94,2011-01-12
24314,153.34,2002-11-28
24315,216.43,2004-07-27
24316,145.15,2004-07-28
24317,175.56,2011-05-01
24318,39.49,2001-05-26
24319,123.06,2000-11-21
24320,123.06,2001-09-06
24321,123.06,2002-05-16
24322,123.06,2011-08-03
24323,123.06,2012-03-05
24324,31,2006-01-04
24325,43.72,2003-07-08
24326,36.82,2004-12-07
24327,37.19,2010-11-12
24328,59.19,2004-06-26
24329,78.96,2008-04-25
24330,3.91,2009-06-13
24331,3.08,2012-03-21
24332,6.25,2001-04-12
24333,4.47,2001-05-16
24334,6.66,2003-06-17
24335,5.51,2005-07-02
24336,5.62,2006-09-05
24337,4.69,2008-07-19
24338,19.75,2000-01-11
24339,20.17,2001-05-08
24340,22.98,2003-08-28
24341,22.88,2006-11-06
24342,241.87,2011-03-03
24343,32.92,2002-04-16
24344,32.73,2006-03-29
24345,32.92,2007-09-11
24346,32.92,2010-08-31
24347,32.92,2012-02-19
24348,170.5,2009-07-27
24349,374.06,2009-08-01
24350,92.01,2003-06-15
24351,92.53,2009-02-08
24352,81.82,2011-04-03
24353,150.25,2002-03-17
24354,137.09,2012-02-24
24355,148.87,2004-02-03
24356,179.86,2010-04-20
24357,154.41,2011-07-29
24358,177.32,2000-10-27
24359,177.97,2003-05-21
24360,315.21,2000-06-30
24361,19.69,2011-01-09
24362,44.16,2007-11-20
24363,54.91,2011-05-03
24364,112.72,2012-02-23
24365,112.72,2012-06-02
24366,91.3,2009-09-08
24367,9.97,2001-05-19
24368,6.45,2005-06-01
24369,9.71,2009-10-23
24370,105.75,2001-04-20
24371,394.17,2000-05-03
24372,394.17,2000-12-19
24373,394.17,2002-04-09
24374,359.77,2008-11-30
24375,357.45,2009-11-25
24376,370.3,2008-07-05
24377,400.76,2009-05-20
24378,392.11,2011-08-14
24379,263.82,2009-03-31
24380,305.08,2009-08-26
24381,303.06,2010-10-01
24382,149.73,2002-02-14
24383,451.92,2007-04-14
24384,440.54,2007-06-20
24385,264.62,2001-11-20
24386,261.49,2011-10-22
24387,322.01,2011-11-18
24388,36.45,2000-04-03
24389,61.1,2001-04-09
24390,63.49,2010-06-02
24391,331.16,2010-04-26
24392,379.69,2011-10-10
24393,139.07,2002-04-06
24394,170.89,2002-06-09
24395,172.83,2006-06-05
24396,172.07,2011-01-02
24397,162.47,2011-10-18
24398,336.58,2000-09-24
24399,336.58,2003-10-27
24400,336.58,2006-11-27
24401,336.58,2007-12-19
24402,336.58,2009-02-04
24403,166.69,2009-11-18
24404,20.23,2008-10-09
24405,36.37,2000-02-09
24406,51.91,2008-05-01
24407,105.58,2008-04-02
24408,137.4,2009-10-21
24409,121.48,2003-08-26
24410,121.48,2006-12-11
24411,99.35,2004-09-11
24412,123.06,2011-03-20
24413,57.47,2000-01-15
24414,188.3,2008-05-13
24415,119.54,2003-06-25
24416,143.03,2008-06-03
24417,67.15,2001-05-21
24418,92.58,2006-03-13
24419,386.23,2001-06-11
24420,346.52,2004-01-31
24421,380.62,2008-01-09
24422,386.23,2008-10-19
24423,450.06,2009-10-26
24424,131.39,2008-08-03
24425,93.58,2009-12-31
24426,182.08,2009-04-06
24427,224.66,2011-10-06
24428,71.12,2000-02-16
24429,72.7,2004-05-11
